1f1e8-1f1f0,1f1e8-1f1f0,Cook Islands,:flag_ck:,:ck:,9,4,1765: :flag_ck: | :ck:,1765: :flag_ck:,1765: :ck:
1f1e8-1f1fc,1f1e8-1f1fc,Curaçao,:flag_cw:,:cw:,9,4,1766: :flag_cw: | :cw:,1766: :flag_cw:,1766: :cw:
1f1ea-1f1fa,1f1ea-1f1fa,European Union,:flag_eu:,:eu:,9,4,1767: :flag_eu: | :eu:,1767: :flag_eu:,1767: :eu:
1f1ec-1f1eb,1f1ec-1f1eb,French Guiana,:flag_gf:,:gf:,9,4,1768: :flag_gf: | :gf:,1768: :flag_gf:,1768: :gf:
1f1f9-1f1eb,1f1f9-1f1eb,French Southern Territories,:flag_tf:,:tf:,9,4,1769: :flag_tf: | :tf:,1769: :flag_tf:,1769: :tf:
1f1ec-1f1f5,1f1ec-1f1f5,Guadeloupe,:flag_gp:,:gp:,9,4,1770: :flag_gp: | :gp:,1770: :flag_gp:,1770: :gp:
1f1f2-1f1f6,1f1f2-1f1f6,Martinique,:flag_mq:,:mq:,9,4,1771: :flag_mq: | :mq:,1771: :flag_mq:,1771: :mq:
1f1f2-1f1f5,1f1f2-1f1f5,Northern Mariana Islands,:flag_mp:,:mp:,9,4,1772: :flag_mp: | :mp:,1772: :flag_mp:,1772: :mp:
1f1f7-1f1ea,1f1f7-1f1ea,Réunion,:flag_re:,:re:,9,4,1773: :flag_re: | :re:,1773: :flag_re:,1773: :re:
1f1f8-1f1fd,1f1f8-1f1fd,Sint Maarten,:flag_sx:,:sx:,9,4,1774: :flag_sx: | :sx:,1774: :flag_sx:,1774: :sx:
1f1f8-1f1f8,1f1f8-1f1f8,South Sudan,:flag_ss:,:ss:,9,4,1775: :flag_ss: | :ss:,1775: :flag_ss:,1775: :ss:
1f1f9-1f1e8,1f1f9-1f1e8,Turks & Caicos Islands,:flag_tc:,:tc:,9,4,1776: :flag_tc: | :tc:,1776: :flag_tc:,1776: :tc:
1f1f2-1f1eb,1f1f2-1f1eb,St. Martin,:flag_mf:,:mf:,9,4,1777: :flag_mf: | :mf:,1777: :flag_mf:,1777: :mf:
1f575-1f3fb,1f575-1f3fb,detective: light skin tone,:detective_tone1:,:spy_tone1:|:sleuth_or_spy_tone1:,17,33,1778: :detective_tone1: | :spy_tone1:|:sleuth_or_spy_tone1:,1778: :detective_tone1:,1778: :spy_tone1:|:sleuth_or_spy_tone1:
1f575-1f3fc,1f575-1f3fc,detective: medium-light skin tone,:detective_tone2:,:spy_tone2:|:sleuth_or_spy_tone2:,17,33,1779: :detective_tone2: | :spy_tone2:|:sleuth_or_spy_tone2:,1779: :detective_tone2:,1779: :spy_tone2:|:sleuth_or_spy_tone2:
1f575-1f3fd,1f575-1f3fd,detective: medium skin tone,:detective_tone3:,:spy_tone3:|:sleuth_or_spy_tone3:,17,33,1780: :detective_tone3: | :spy_tone3:|:sleuth_or_spy_tone3:,1780: :detective_tone3:,1780: :spy_tone3:|:sleuth_or_spy_tone3:
1f575-1f3fe,1f575-1f3fe,detective: medium-dark skin tone,:detective_tone4:,:spy_tone4:|:sleuth_or_spy_tone4:,17,33,1781: :detective_tone4: | :spy_tone4:|:sleuth_or_spy_tone4:,1781: :detective_tone4:,1781: :spy_tone4:|:sleuth_or_spy_tone4:
1f575-1f3ff,1f575-1f3ff,detective: dark skin tone,:detective_tone5:,:spy_tone5:|:sleuth_or_spy_tone5:,17,33,1782: :detective_tone5: | :spy_tone5:|:sleuth_or_spy_tone5:,1782: :detective_tone5:,1782: :spy_tone5:|:sleuth_or_spy_tone5:
1f941,1f941,drum,:drum:,:drum_with_drumsticks:,6,22,1783: :drum: | :drum_with_drumsticks:,1783: :drum:,1783: :drum_with_drumsticks:
1f990,1f990,shrimp,:shrimp:,,8,0,1784: :shrimp: | ,1784: :shrimp:,1784: 
1f991,1f991,squid,:squid:,,7,0,1785: :squid: | ,1785: :squid:,1785: 
1f95a,1f95a,egg,:egg:,,5,0,1786: :egg: | ,1786: :egg:,1786: 
1f95b,1f95b,glass of milk,:milk:,:glass_of_milk:,6,15,1787: :milk: | :glass_of_milk:,1787: :milk:,1787: :glass_of_milk:
1f95c,1f95c,peanuts,:peanuts:,:shelled_peanut:,9,16,1788: :peanuts: | :shelled_peanut:,1788: :peanuts:,1788: :shelled_peanut:
1f95d,1f95d,kiwi fruit,:kiwi:,:kiwifruit:,6,11,1789: :kiwi: | :kiwifruit:,1789: :kiwi:,1789: :kiwifruit:
1f95e,1f95e,pancakes,:pancakes:,,10,0,1790: :pancakes: | ,1790: :pancakes:,1790: 
1f1fc,1f1fc,regional indicator symbol letter w,:regional_indicator_w:,,22,0,1791: :regional_indicator_w: | ,1791: :regional_indicator_w:,1791: 
1f1fb,1f1fb,regional indicator symbol letter v,:regional_indicator_v:,,22,0,1792: :regional_indicator_v: | ,1792: :regional_indicator_v:,1792: 
1f1fa,1f1fa,regional indicator symbol letter u,:regional_indicator_u:,,22,0,1793: :regional_indicator_u: | ,1793: :regional_indicator_u:,1793: 
1f1f9,1f1f9,regional indicator symbol letter t,:regional_indicator_t:,,22,0,1794: :regional_indicator_t: | ,1794: :regional_indicator_t:,1794: 
1f1f8,1f1f8,regional indicator symbol letter s,:regional_indicator_s:,,22,0,1795: :regional_indicator_s: | ,1795: :regional_indicator_s:,1795: 
1f1f7,1f1f7,regional indicator symbol letter r,:regional_indicator_r:,,22,0,1796: :regional_indicator_r: | ,1796: :regional_indicator_r:,1796: 
1f1f6,1f1f6,regional indicator symbol letter q,:regional_indicator_q:,,22,0,1797: :regional_indicator_q: | ,1797: :regional_indicator_q:,1797: 
1f1f5,1f1f5,regional indicator symbol letter p,:regional_indicator_p:,,22,0,1798: :regional_indicator_p: | ,1798: :regional_indicator_p:,1798: 
1f1f4,1f1f4,regional indicator symbol letter o,:regional_indicator_o:,,22,0,1799: :regional_indicator_o: | ,1799: :regional_indicator_o:,1799: 
1f1f3,1f1f3,regional indicator symbol letter n,:regional_indicator_n:,,22,0,1800: :regional_indicator_n: | ,1800: :regional_indicator_n:,1800: 
1f1f2,1f1f2,regional indicator symbol letter m,:regional_indicator_m:,,22,0,1801: :regional_indicator_m: | ,1801: :regional_indicator_m:,1801: 
1f1f1,1f1f1,regional indicator symbol letter l,:regional_indicator_l:,,22,0,1802: :regional_indicator_l: | ,1802: :regional_indicator_l:,1802: 
1f1f0,1f1f0,regional indicator symbol letter k,:regional_indicator_k:,,22,0,1803: :regional_indicator_k: | ,1803: :regional_indicator_k:,1803: 
1f1ef,1f1ef,regional indicator symbol letter j,:regional_indicator_j:,,22,0,1804: :regional_indicator_j: | ,1804: :regional_indicator_j:,1804: 
1f1ee,1f1ee,regional indicator symbol letter i,:regional_indicator_i:,,22,0,1805: :regional_indicator_i: | ,1805: :regional_indicator_i:,1805: 
1f1ed,1f1ed,regional indicator symbol letter h,:regional_indicator_h:,,22,0,1806: :regional_indicator_h: | ,1806: :regional_indicator_h:,1806: 
1f1ec,1f1ec,regional indicator symbol letter g,:regional_indicator_g:,,22,0,1807: :regional_indicator_g: | ,1807: :regional_indicator_g:,1807: 
1f1eb,1f1eb,regional indicator symbol letter f,:regional_indicator_f:,,22,0,1808: :regional_indicator_f: | ,1808: :regional_indicator_f:,1808: 
1f1ea,1f1ea,regional indicator symbol letter e,:regional_indicator_e:,,22,0,1809: :regional_indicator_e: | ,1809: :regional_indicator_e:,1809: 
1f1e9,1f1e9,regional indicator symbol letter d,:regional_indicator_d:,,22,0,1810: :regional_indicator_d: | ,1810: :regional_indicator_d:,1810: 
1f1e8,1f1e8,regional indicator symbol letter c,:regional_indicator_c:,,22,0,1811: :regional_indicator_c: | ,1811: :regional_indicator_c:,1811: 
1f1e7,1f1e7,regional indicator symbol letter b,:regional_indicator_b:,,22,0,1812: :regional_indicator_b: | ,1812: :regional_indicator_b:,1812: 
1f1e6,1f1e6,regional indicator symbol letter a,:regional_indicator_a:,,22,0,1813: :regional_indicator_a: | ,1813: :regional_indicator_a:,1813: 
39,0039-fe0f,digit nine,:digit_nine:,,12,0,1814: :digit_nine: | ,1814: :digit_nine:,1814: 
38,0038-fe0f,digit eight,:digit_eight:,,13,0,1815: :digit_eight: | ,1815: :digit_eight:,1815: 
37,0037-fe0f,digit seven,:digit_seven:,,13,0,1816: :digit_seven: | ,1816: :digit_seven:,1816: 
36,0036-fe0f,digit six,:digit_six:,,11,0,1817: :digit_six: | ,1817: :digit_six:,1817: 
35,0035-fe0f,digit five,:digit_five:,,12,0,1818: :digit_five: | ,1818: :digit_five:,1818: 
34,0034-fe0f,digit four,:digit_four:,,12,0,1819: :digit_four: | ,1819: :digit_four:,1819: 
33,0033-fe0f,digit three,:digit_three:,,13,0,1820: :digit_three: | ,1820: :digit_three:,1820: 
32,0032-fe0f,digit two,:digit_two:,,11,0,1821: :digit_two: | ,1821: :digit_two:,1821: 
31,0031-fe0f,digit one,:digit_one:,,11,0,1822: :digit_one: | ,1822: :digit_one:,1822: 
30,0030-fe0f,digit zero,:digit_zero:,,12,0,1823: :digit_zero: | ,1823: :digit_zero:,1823: 
1f46f-2642,1f46f-200d-2642-fe0f,men with bunny ears partying,:men_with_bunny_ears_partying:,,30,0,1824: :men_with_bunny_ears_partying: | ,1824: :men_with_bunny_ears_partying:,1824: 
1f46f-2640,1f46f-200d-2640-fe0f,women with bunny ears partying,:women_with_bunny_ears_partying:,,32,0,1825: :women_with_bunny_ears_partying: | ,1825: :women_with_bunny_ears_partying:,1825: 
1f3c2-1f3fb,1f3c2-1f3fb,snowboarder: light skin tone,:snowboarder_tone1:,:snowboarder_light_skin_tone:,19,29,1826: :snowboarder_tone1: | :snowboarder_light_skin_tone:,1826: :snowboarder_tone1:,1826: :snowboarder_light_skin_tone:
1f3cc-2642,1f3cc-fe0f-200d-2642-fe0f,man golfing,:man_golfing:,,13,0,1827: :man_golfing: | ,1827: :man_golfing:,1827: 
1f3cc-1f3fb-2642,1f3cc-1f3fb-200d-2642-fe0f,man golfing: light skin tone,:man_golfing_tone1:,:man_golfing_light_skin_tone:,19,29,1828: :man_golfing_tone1: | :man_golfing_light_skin_tone:,1828: :man_golfing_tone1:,1828: :man_golfing_light_skin_tone:
1f3cc-1f3fc-2642,1f3cc-1f3fc-200d-2642-fe0f,man golfing: medium-light skin tone,:man_golfing_tone2:,:man_golfing_medium_light_skin_tone:,19,36,1829: :man_golfing_tone2: | :man_golfing_medium_light_skin_tone:,1829: :man_golfing_tone2:,1829: :man_golfing_medium_light_skin_tone:
1f3cc-1f3fd-2642,1f3cc-1f3fd-200d-2642-fe0f,man golfing: medium skin tone,:man_golfing_tone3:,:man_golfing_medium_skin_tone:,19,30,1830: :man_golfing_tone3: | :man_golfing_medium_skin_tone:,1830: :man_golfing_tone3:,1830: :man_golfing_medium_skin_tone:
1f3cc-1f3fe-2642,1f3cc-1f3fe-200d-2642-fe0f,man golfing: medium-dark skin tone,:man_golfing_tone4:,:man_golfing_medium_dark_skin_tone:,19,35,1831: :man_golfing_tone4: | :man_golfing_medium_dark_skin_tone:,1831: :man_golfing_tone4:,1831: :man_golfing_medium_dark_skin_tone:
1f3cc-1f3ff-2642,1f3cc-1f3ff-200d-2642-fe0f,man golfing: dark skin tone,:man_golfing_tone5:,:man_golfing_dark_skin_tone:,19,28,1832: :man_golfing_tone5: | :man_golfing_dark_skin_tone:,1832: :man_golfing_tone5:,1832: :man_golfing_dark_skin_tone:
1f3cc-2640,1f3cc-fe0f-200d-2640-fe0f,woman golfing,:woman_golfing:,,15,0,1833: :woman_golfing: | ,1833: :woman_golfing:,1833: 
1f3cc-1f3fb-2640,1f3cc-1f3fb-200d-2640-fe0f,woman golfing: light skin tone,:woman_golfing_tone1:,:woman_golfing_light_skin_tone:,21,31,1834: :woman_golfing_tone1: | :woman_golfing_light_skin_tone:,1834: :woman_golfing_tone1:,1834: :woman_golfing_light_skin_tone:
1f3cc-1f3fc-2640,1f3cc-1f3fc-200d-2640-fe0f,woman golfing: medium-light skin tone,:woman_golfing_tone2:,:woman_golfing_medium_light_skin_tone:,21,38,1835: :woman_golfing_tone2: | :woman_golfing_medium_light_skin_tone:,1835: :woman_golfing_tone2:,1835: :woman_golfing_medium_light_skin_tone:
1f3cc-1f3fd-2640,1f3cc-1f3fd-200d-2640-fe0f,woman golfing: medium skin tone,:woman_golfing_tone3:,:woman_golfing_medium_skin_tone:,21,32,1836: :woman_golfing_tone3: | :woman_golfing_medium_skin_tone:,1836: :woman_golfing_tone3:,1836: :woman_golfing_medium_skin_tone:
1f3cc-1f3fe-2640,1f3cc-1f3fe-200d-2640-fe0f,woman golfing: medium-dark skin tone,:woman_golfing_tone4:,:woman_golfing_medium_dark_skin_tone:,21,37,1837: :woman_golfing_tone4: | :woman_golfing_medium_dark_skin_tone:,1837: :woman_golfing_tone4:,1837: :woman_golfing_medium_dark_skin_tone:
1f3cc-1f3ff-2640,1f3cc-1f3ff-200d-2640-fe0f,woman golfing: dark skin tone,:woman_golfing_tone5:,:woman_golfing_dark_skin_tone:,21,30,1838: :woman_golfing_tone5: | :woman_golfing_dark_skin_tone:,1838: :woman_golfing_tone5:,1838: :woman_golfing_dark_skin_tone:
1f93c-2642,1f93c-200d-2642-fe0f,men wrestling,:men_wrestling:,,15,0,1839: :men_wrestling: | ,1839: :men_wrestling:,1839: 
1f93c-2640,1f93c-200d-2640-fe0f,women wrestling,:women_wrestling:,,17,0,1840: :women_wrestling: | ,1840: :women_wrestling:,1840: 
1f939-1f3ff-2642,1f939-1f3ff-200d-2642-fe0f,man juggling: dark skin tone,:man_juggling_tone5:,:man_juggling_dark_skin_tone:,20,29,1841: :man_juggling_tone5: | :man_juggling_dark_skin_tone:,1841: :man_juggling_tone5:,1841: :man_juggling_dark_skin_tone:
1f939-1f3fe-2642,1f939-1f3fe-200d-2642-fe0f,man juggling: medium-dark skin tone,:man_juggling_tone4:,:man_juggling_medium_dark_skin_tone:,20,36,1842: :man_juggling_tone4: | :man_juggling_medium_dark_skin_tone:,1842: :man_juggling_tone4:,1842: :man_juggling_medium_dark_skin_tone:
1f939-1f3fd-2642,1f939-1f3fd-200d-2642-fe0f,man juggling: medium skin tone,:man_juggling_tone3:,:man_juggling_medium_skin_tone:,20,31,1843: :man_juggling_tone3: | :man_juggling_medium_skin_tone:,1843: :man_juggling_tone3:,1843: :man_juggling_medium_skin_tone:
1f939-1f3fc-2642,1f939-1f3fc-200d-2642-fe0f,man juggling: medium-light skin tone,:man_juggling_tone2:,:man_juggling_medium_light_skin_tone:,20,37,1844: :man_juggling_tone2: | :man_juggling_medium_light_skin_tone:,1844: :man_juggling_tone2:,1844: :man_juggling_medium_light_skin_tone:
1f939-1f3fb-2642,1f939-1f3fb-200d-2642-fe0f,man juggling: light skin tone,:man_juggling_tone1:,:man_juggling_light_skin_tone:,20,30,1845: :man_juggling_tone1: | :man_juggling_light_skin_tone:,1845: :man_juggling_tone1:,1845: :man_juggling_light_skin_tone:
1f939-2642,1f939-200d-2642-fe0f,man juggling,:man_juggling:,,14,0,1846: :man_juggling: | ,1846: :man_juggling:,1846: 
1f939-1f3ff-2640,1f939-1f3ff-200d-2640-fe0f,woman juggling: dark skin tone,:woman_juggling_tone5:,:woman_juggling_dark_skin_tone:,22,31,1847: :woman_juggling_tone5: | :woman_juggling_dark_skin_tone:,1847: :woman_juggling_tone5:,1847: :woman_juggling_dark_skin_tone:
1f939-1f3fe-2640,1f939-1f3fe-200d-2640-fe0f,woman juggling: medium-dark skin tone,:woman_juggling_tone4:,:woman_juggling_medium_dark_skin_tone:,22,38,1848: :woman_juggling_tone4: | :woman_juggling_medium_dark_skin_tone:,1848: :woman_juggling_tone4:,1848: :woman_juggling_medium_dark_skin_tone:
1f939-1f3fd-2640,1f939-1f3fd-200d-2640-fe0f,woman juggling: medium skin tone,:woman_juggling_tone3:,:woman_juggling_medium_skin_tone:,22,33,1849: :woman_juggling_tone3: | :woman_juggling_medium_skin_tone:,1849: :woman_juggling_tone3:,1849: :woman_juggling_medium_skin_tone:
1f939-1f3fc-2640,1f939-1f3fc-200d-2640-fe0f,woman juggling: medium-light skin tone,:woman_juggling_tone2:,:woman_juggling_medium_light_skin_tone:,22,39,1850: :woman_juggling_tone2: | :woman_juggling_medium_light_skin_tone:,1850: :woman_juggling_tone2:,1850: :woman_juggling_medium_light_skin_tone:
1f939-1f3fb-2640,1f939-1f3fb-200d-2640-fe0f,woman juggling: light skin tone,:woman_juggling_tone1:,:woman_juggling_light_skin_tone:,22,32,1851: :woman_juggling_tone1: | :woman_juggling_light_skin_tone:,1851: :woman_juggling_tone1:,1851: :woman_juggling_light_skin_tone:
1f939-2640,1f939-200d-2640-fe0f,woman juggling,:woman_juggling:,,16,0,1852: :woman_juggling: | ,1852: :woman_juggling:,1852: 
1f93e-1f3ff-2642,1f93e-1f3ff-200d-2642-fe0f,man playing handball: dark skin tone,:man_playing_handball_tone5:,:man_playing_handball_dark_skin_tone:,28,37,1853: :man_playing_handball_tone5: | :man_playing_handball_dark_skin_tone:,1853: :man_playing_handball_tone5:,1853: :man_playing_handball_dark_skin_tone:
1f93e-1f3fe-2642,1f93e-1f3fe-200d-2642-fe0f,man playing handball: medium-dark skin tone,:man_playing_handball_tone4:,:man_playing_handball_medium_dark_skin_tone:,28,44,1854: :man_playing_handball_tone4: | :man_playing_handball_medium_dark_skin_tone:,1854: :man_playing_handball_tone4:,1854: :man_playing_handball_medium_dark_skin_tone:
1f93e-1f3fd-2642,1f93e-1f3fd-200d-2642-fe0f,man playing handball: medium skin tone,:man_playing_handball_tone3:,:man_playing_handball_medium_skin_tone:,28,39,1855: :man_playing_handball_tone3: | :man_playing_handball_medium_skin_tone:,1855: :man_playing_handball_tone3:,1855: :man_playing_handball_medium_skin_tone:
1f93e-1f3fc-2642,1f93e-1f3fc-200d-2642-fe0f,man playing handball: medium-light skin tone,:man_playing_handball_tone2:,:man_playing_handball_medium_light_skin_tone:,28,45,1856: :man_playing_handball_tone2: | :man_playing_handball_medium_light_skin_tone:,1856: :man_playing_handball_tone2:,1856: :man_playing_handball_medium_light_skin_tone:
1f93e-1f3fb-2642,1f93e-1f3fb-200d-2642-fe0f,man playing handball: light skin tone,:man_playing_handball_tone1:,:man_playing_handball_light_skin_tone:,28,38,1857: :man_playing_handball_tone1: | :man_playing_handball_light_skin_tone:,1857: :man_playing_handball_tone1:,1857: :man_playing_handball_light_skin_tone:
1f93e-2642,1f93e-200d-2642-fe0f,man playing handball,:man_playing_handball:,,22,0,1858: :man_playing_handball: | ,1858: :man_playing_handball:,1858: 
1f93e-1f3ff-2640,1f93e-1f3ff-200d-2640-fe0f,woman playing handball: dark skin tone,:woman_playing_handball_tone5:,:woman_playing_handball_dark_skin_tone:,30,39,1859: :woman_playing_handball_tone5: | :woman_playing_handball_dark_skin_tone:,1859: :woman_playing_handball_tone5:,1859: :woman_playing_handball_dark_skin_tone:
1f93e-1f3fe-2640,1f93e-1f3fe-200d-2640-fe0f,woman playing handball: medium-dark skin tone,:woman_playing_handball_tone4:,:woman_playing_handball_medium_dark_skin_tone:,30,46,1860: :woman_playing_handball_tone4: | :woman_playing_handball_medium_dark_skin_tone:,1860: :woman_playing_handball_tone4:,1860: :woman_playing_handball_medium_dark_skin_tone:
1f93e-1f3fd-2640,1f93e-1f3fd-200d-2640-fe0f,woman playing handball: medium skin tone,:woman_playing_handball_tone3:,:woman_playing_handball_medium_skin_tone:,30,41,1861: :woman_playing_handball_tone3: | :woman_playing_handball_medium_skin_tone:,1861: :woman_playing_handball_tone3:,1861: :woman_playing_handball_medium_skin_tone:
1f93e-1f3fc-2640,1f93e-1f3fc-200d-2640-fe0f,woman playing handball: medium-light skin tone,:woman_playing_handball_tone2:,:woman_playing_handball_medium_light_skin_tone:,30,47,1862: :woman_playing_handball_tone2: | :woman_playing_handball_medium_light_skin_tone:,1862: :woman_playing_handball_tone2:,1862: :woman_playing_handball_medium_light_skin_tone:
1f93e-1f3fb-2640,1f93e-1f3fb-200d-2640-fe0f,woman playing handball: light skin tone,:woman_playing_handball_tone1:,:woman_playing_handball_light_skin_tone:,30,40,1863: :woman_playing_handball_tone1: | :woman_playing_handball_light_skin_tone:,1863: :woman_playing_handball_tone1:,1863: :woman_playing_handball_light_skin_tone:
1f93e-2640,1f93e-200d-2640-fe0f,woman playing handball,:woman_playing_handball:,,24,0,1864: :woman_playing_handball: | ,1864: :woman_playing_handball:,1864: 
1f93d-1f3ff-2642,1f93d-1f3ff-200d-2642-fe0f,man playing water polo: dark skin tone,:man_playing_water_polo_tone5:,:man_playing_water_polo_dark_skin_tone:,30,39,1865: :man_playing_water_polo_tone5: | :man_playing_water_polo_dark_skin_tone:,1865: :man_playing_water_polo_tone5:,1865: :man_playing_water_polo_dark_skin_tone:
1f93d-1f3fe-2642,1f93d-1f3fe-200d-2642-fe0f,man playing water polo: medium-dark skin tone,:man_playing_water_polo_tone4:,:man_playing_water_polo_medium_dark_skin_tone:,30,46,1866: :man_playing_water_polo_tone4: | :man_playing_water_polo_medium_dark_skin_tone:,1866: :man_playing_water_polo_tone4:,1866: :man_playing_water_polo_medium_dark_skin_tone:
1f93d-1f3fd-2642,1f93d-1f3fd-200d-2642-fe0f,man playing water polo: medium skin tone,:man_playing_water_polo_tone3:,:man_playing_water_polo_medium_skin_tone:,30,41,1867: :man_playing_water_polo_tone3: | :man_playing_water_polo_medium_skin_tone:,1867: :man_playing_water_polo_tone3:,1867: :man_playing_water_polo_medium_skin_tone:
1f93d-1f3fc-2642,1f93d-1f3fc-200d-2642-fe0f,man playing water polo: medium-light skin tone,:man_playing_water_polo_tone2:,:man_playing_water_polo_medium_light_skin_tone:,30,47,1868: :man_playing_water_polo_tone2: | :man_playing_water_polo_medium_light_skin_tone:,1868: :man_playing_water_polo_tone2:,1868: :man_playing_water_polo_medium_light_skin_tone:
1f93d-1f3fb-2642,1f93d-1f3fb-200d-2642-fe0f,man playing water polo: light skin tone,:man_playing_water_polo_tone1:,:man_playing_water_polo_light_skin_tone:,30,40,1869: :man_playing_water_polo_tone1: | :man_playing_water_polo_light_skin_tone:,1869: :man_playing_water_polo_tone1:,1869: :man_playing_water_polo_light_skin_tone:
1f93d-2642,1f93d-200d-2642-fe0f,man playing water polo,:man_playing_water_polo:,,24,0,1870: :man_playing_water_polo: | ,1870: :man_playing_water_polo:,1870: 
1f93d-1f3ff-2640,1f93d-1f3ff-200d-2640-fe0f,woman playing water polo: dark skin tone,:woman_playing_water_polo_tone5:,:woman_playing_water_polo_dark_skin_tone:,32,41,1871: :woman_playing_water_polo_tone5: | :woman_playing_water_polo_dark_skin_tone:,1871: :woman_playing_water_polo_tone5:,1871: :woman_playing_water_polo_dark_skin_tone:
1f93d-1f3fe-2640,1f93d-1f3fe-200d-2640-fe0f,woman playing water polo: medium-dark skin tone,:woman_playing_water_polo_tone4:,:woman_playing_water_polo_medium_dark_skin_tone:,32,48,1872: :woman_playing_water_polo_tone4: | :woman_playing_water_polo_medium_dark_skin_tone:,1872: :woman_playing_water_polo_tone4:,1872: :woman_playing_water_polo_medium_dark_skin_tone:
1f93d-1f3fd-2640,1f93d-1f3fd-200d-2640-fe0f,woman playing water polo: medium skin tone,:woman_playing_water_polo_tone3:,:woman_playing_water_polo_medium_skin_tone:,32,43,1873: :woman_playing_water_polo_tone3: | :woman_playing_water_polo_medium_skin_tone:,1873: :woman_playing_water_polo_tone3:,1873: :woman_playing_water_polo_medium_skin_tone:
1f93d-1f3fc-2640,1f93d-1f3fc-200d-2640-fe0f,woman playing water polo: medium-light skin tone,:woman_playing_water_polo_tone2:,:woman_playing_water_polo_medium_light_skin_tone:,32,49,1874: :woman_playing_water_polo_tone2: | :woman_playing_water_polo_medium_light_skin_tone:,1874: :woman_playing_water_polo_tone2:,1874: :woman_playing_water_polo_medium_light_skin_tone:
1f93d-1f3fb-2640,1f93d-1f3fb-200d-2640-fe0f,woman playing water polo: light skin tone,:woman_playing_water_polo_tone1:,:woman_playing_water_polo_light_skin_tone:,32,42,1875: :woman_playing_water_polo_tone1: | :woman_playing_water_polo_light_skin_tone:,1875: :woman_playing_water_polo_tone1:,1875: :woman_playing_water_polo_light_skin_tone:
1f93d-2640,1f93d-200d-2640-fe0f,woman playing water polo,:woman_playing_water_polo:,,26,0,1876: :woman_playing_water_polo: | ,1876: :woman_playing_water_polo:,1876: 
1f938-1f3ff-2642,1f938-1f3ff-200d-2642-fe0f,man cartwheeling: dark skin tone,:man_cartwheeling_tone5:,:man_cartwheeling_dark_skin_tone:,24,33,1877: :man_cartwheeling_tone5: | :man_cartwheeling_dark_skin_tone:,1877: :man_cartwheeling_tone5:,1877: :man_cartwheeling_dark_skin_tone:
1f938-1f3fe-2642,1f938-1f3fe-200d-2642-fe0f,man cartwheeling: medium-dark skin tone,:man_cartwheeling_tone4:,:man_cartwheeling_medium_dark_skin_tone:,24,40,1878: :man_cartwheeling_tone4: | :man_cartwheeling_medium_dark_skin_tone:,1878: :man_cartwheeling_tone4:,1878: :man_cartwheeling_medium_dark_skin_tone:
1f938-1f3fd-2642,1f938-1f3fd-200d-2642-fe0f,man cartwheeling: medium skin tone,:man_cartwheeling_tone3:,:man_cartwheeling_medium_skin_tone:,24,35,1879: :man_cartwheeling_tone3: | :man_cartwheeling_medium_skin_tone:,1879: :man_cartwheeling_tone3:,1879: :man_cartwheeling_medium_skin_tone:
1f938-1f3fc-2642,1f938-1f3fc-200d-2642-fe0f,man cartwheeling: medium-light skin tone,:man_cartwheeling_tone2:,:man_cartwheeling_medium_light_skin_tone:,24,41,1880: :man_cartwheeling_tone2: | :man_cartwheeling_medium_light_skin_tone:,1880: :man_cartwheeling_tone2:,1880: :man_cartwheeling_medium_light_skin_tone:
1f938-1f3fb-2642,1f938-1f3fb-200d-2642-fe0f,man cartwheeling: light skin tone,:man_cartwheeling_tone1:,:man_cartwheeling_light_skin_tone:,24,34,1881: :man_cartwheeling_tone1: | :man_cartwheeling_light_skin_tone:,1881: :man_cartwheeling_tone1:,1881: :man_cartwheeling_light_skin_tone:
1f938-2642,1f938-200d-2642-fe0f,man cartwheeling,:man_cartwheeling:,,18,0,1882: :man_cartwheeling: | ,1882: :man_cartwheeling:,1882: 
1f938-1f3ff-2640,1f938-1f3ff-200d-2640-fe0f,woman cartwheeling: dark skin tone,:woman_cartwheeling_tone5:,:woman_cartwheeling_dark_skin_tone:,26,35,1883: :woman_cartwheeling_tone5: | :woman_cartwheeling_dark_skin_tone:,1883: :woman_cartwheeling_tone5:,1883: :woman_cartwheeling_dark_skin_tone:
1f938-1f3fe-2640,1f938-1f3fe-200d-2640-fe0f,woman cartwheeling: medium-dark skin tone,:woman_cartwheeling_tone4:,:woman_cartwheeling_medium_dark_skin_tone:,26,42,1884: :woman_cartwheeling_tone4: | :woman_cartwheeling_medium_dark_skin_tone:,1884: :woman_cartwheeling_tone4:,1884: :woman_cartwheeling_medium_dark_skin_tone:
1f938-1f3fd-2640,1f938-1f3fd-200d-2640-fe0f,woman cartwheeling: medium skin tone,:woman_cartwheeling_tone3:,:woman_cartwheeling_medium_skin_tone:,26,37,1885: :woman_cartwheeling_tone3: | :woman_cartwheeling_medium_skin_tone:,1885: :woman_cartwheeling_tone3:,1885: :woman_cartwheeling_medium_skin_tone:
1f938-1f3fc-2640,1f938-1f3fc-200d-2640-fe0f,woman cartwheeling: medium-light skin tone,:woman_cartwheeling_tone2:,:woman_cartwheeling_medium_light_skin_tone:,26,43,1886: :woman_cartwheeling_tone2: | :woman_cartwheeling_medium_light_skin_tone:,1886: :woman_cartwheeling_tone2:,1886: :woman_cartwheeling_medium_light_skin_tone:
